transaction_hash,block_number,timestamp,chain,from_address,to_address,amount_usd,gas_fee_usd,token_symbol,tx_type,status,year,month,day
0x04025959b191f8f9de3f924f0940515f,18714808,2024-01-05 17:00:00,ethereum,0xedfafc948d914f469a5306dc1a4492ea,0xa093294c86a2099775e5807087abf76a,379.45,3.6272,USDC,transfer,confirmed,2024,1,5
0x40008b9a5380fcacce3976bf7c08af5b,18452328,2024-01-05 17:20:00,polygon,0x5793700343a62eb759b41f2003632cfd,0x4bad5ce6d830e02c342a9f04c1030e88,6846.73,2.2168,ETH,swap,confirmed,2024,1,5
0x3dd48ab31d016ffcbf3314df2b3cb9ce,18118381,2024-01-05 17:40:00,polygon,0xeee0aab16da98010e9ab145300fd0650,0xc4a255478094f7eec53cdf116bf5147b,67.76,5.1799,BTC,transfer,confirmed,2024,1,5
0x58238e9ae2dd305d79c2ebc8c1883422,18012458,2024-01-05 18:00:00,bitcoin,0x6423c2b12ffefa3268a6ea0959d1e46e,0x16205a6358472ac816fae3ef50573616,205.32,0.7871,ETH,transfer,confirmed,2024,1,5
0x3ad7c2ebb96fcba7cda0cf54a2e802f5,18836076,2024-01-05 18:20:00,polygon,0xac8bd8e5b84c18be6dec7ed7d2b8af3b,0xa7561dfa8606c67a28c2c00f4cdda74d,81.43,2.4469,ETH,stake,confirmed,2024,1,5
0xb3967a0e938dc2a6340e258630febd5a,18271565,2024-01-05 18:40:00,solana,0x6ec4fcf329f1071fb16b48feb03da0e8,0x7a8f9a757052045d48c8c6524a1dd4bb,392.14,3.4919,USDT,transfer,confirmed,2024,1,5
0xd81f9c1be2e08964bf9f24b15f0e4900,18067674,2024-01-05 19:00:00,ethereum,0x0a87b89484bc3a8fe47faeac616a6522,0x0bb77b92f115a4c42f990629f50d32d8,45.51,8.6137,USDC,mint,confirmed,2024,1,5
0x13f9896df61279c928f19721878fac41,18872894,2024-01-05 19:20:00,ethereum,0x39c08709b132f1bd71746399ba26bd82,0xcc259a5f4e53ce58293fe2e724649f0a,21.13,7.3752,USDC,transfer,confirmed,2024,1,5
0xc5ff2543b53f4cc0ad3819a36752467b,18745958,2024-01-05 19:40:00,polygon,0xf7dc4be90d41709f7532e72c7add4a5a,0x0d92cb318fefb97d51a95b40d31f0b1b,38338.8,1.3306,USDT,swap,confirmed,2024,1,5
0x01386bd6d8e091c2ab4c7c7de644d37b,18221644,2024-01-05 20:00:00,ethereum,0x286ba612fb135f649f0799eec367baa7,0x6e50aa04a991e615cad0cb9f70c5fed9,1685.91,6.3578,BTC,transfer,confirmed,2024,1,5
0x0bb4aec1710521c12ee76289d9440817,18139337,2024-01-05 20:20:00,bitcoin,0xe6eff24a51ff842e489234ef8e73ecca,0xf9d1004f15261856c5fc95ec480febf6,328.47,66.1432,USDT,mint,confirmed,2024,1,5
0x9de6d14fff9806d4bcd1ef555be766cd,18375406,2024-01-05 20:40:00,bitcoin,0xec597c2b244b1883b3a45e6946accdf4,0x8b4430e4eb7fbd1a5ed62fff2ae41731,337.09,11.426,USDC,stake,confirmed,2024,1,5
0xefe937780e95574250dabe07151bdc23,18000589,2024-01-05 21:00:00,ethereum,0x7395a40c2362452913eaa4229613870f,0x668c08fa082912516df337acdce885b6,2528.86,10.2921,ETH,swap,confirmed,2024,1,5
0x371bce7dc83817b7893bcdeed13799b5,18318592,2024-01-05 21:20:00,polygon,0x4ad46be569763c9f1720414e7814a9ed,0xcfc554255d483e8d2e67dc39058812eb,63.59,1.1392,MATIC,transfer,confirmed,2024,1,5
0x138bb0696595b338afbab333c555292a,18811803,2024-01-05 21:40:00,ethereum,0xc9395d77dced2d02b85c5f63b54bb9a8,0xf92ca8882ce1f297302dfbed4ecccce4,62.0,1.2186,BTC,swap,confirmed,2024,1,5
0x8dd48d6a2e2cad213179a3992c0be53c,18635025,2024-01-05 22:00:00,bitcoin,0x7697b10474c0f8200f63f7a94f443762,0xec8bdfcedc8db1ad50c2809895752feb,191.05,3.9311,BTC,transfer,confirmed,2024,1,5
0x82cec96096d4281b7c95cd7e74623496,18348406,2024-01-05 22:20:00,polygon,0x4be93e1593242bd5cd9c92380954055e,0xc70b9dcaf43acdb7ca50b866b71d8795,4.33,21.9045,USDT,transfer,confirmed,2024,1,5
0x6c524f9d5d7027454a783c841250ba71,18543372,2024-01-05 22:40:00,solana,0x6e56af5e2c22a47bde0910fcb1fc3894,0x847a20b2a409bbfca3f0a51309012614,10.89,1.3972,USDC,transfer,confirmed,2024,1,5
0xfb7b9ffa5462084c5f4e7e85a093e6d7,18666655,2024-01-05 23:00:00,ethereum,0x45328bd57a567b16f587825936e9a66b,0x3e58d6a5b63d73b4f51e08517c6cb136,146.03,12.5891,BTC,transfer,confirmed,2024,1,5
0xaa942ab2bfa6ebda4840e7360ce6e7ef,18807935,2024-01-05 23:20:00,bitcoin,0xb95d9f00a15a80ffdf404b709b560817,0x93cf1ce0d45dd4dc30de08f7d7d7c4fc,249.6,11.7789,ETH,stake,confirmed,2024,1,5
0xc058f544c737782deacefa532d9add4c,18296560,2024-01-05 23:40:00,bitcoin,0x6946d3c06352c1ee3834c08de0828db9,0xd4cd815febe38f897487631393bf764e,204.41,5.3741,USDT,burn,confirmed,2024,1,5
0xe7b24b112a44fdd9ee93bdf998c6ca0e,18791662,2024-01-06 00:00:00,ethereum,0xf8966bcb690245f77d4099b149039143,0x36dd49488ea744e26a2209907207ca73,24279.28,1.1095,USDT,transfer,confirmed,2024,1,6
0x52720e003547c70561bf5e03b95aa99f,18957131,2024-01-06 00:20:00,polygon,0xabf4b21b695d1c74010795a60827c9f9,0x25c33903b16c17181fff969dee441fe2,60.03,1.4742,ETH,stake,confirmed,2024,1,6
0xc3e878e27f52e2a57ace4d9a76fd9acf,18080666,2024-01-06 00:40:00,polygon,0x7693a918d5cf7e46e3a875b20763ee06,0xf81bc33bca062e4a5c55dcef16f78ebc,389.72,6.6373,USDT,transfer,confirmed,2024,1,6
0x00411460f7c92d2124a67ea0f4cb5f85,18230691,2024-01-06 01:00:00,solana,0xf322bd55c44f8ff7937b6dfe28791605,0x96a3f27d70f5614b8a3b17257f781a2e,340.44,1.2322,USDT,swap,confirmed,2024,1,6
0xbac9162b47c56fc8a4d2a519803d51b3,18973206,2024-01-06 01:20:00,solana,0x7d81ee826eee4b11e0c782db8fa0b985,0x81544975cc160ddf4ca4e864c4973b90,31.76,16.2132,ETH,transfer,confirmed,2024,1,6
0x9be40cee5b0eee1462c82c6964087ff9,18437160,2024-01-06 01:40:00,polygon,0x60fd74be9f25ce3f63f5d1e395e2c38a,0xd18c4cb23a10d14f636ab755cb9ed1a5,25.29,3.1709,ETH,stake,confirmed,2024,1,6
0x5ef698cd9fe650923ea331c15af3b160,18379268,2024-01-06 02:00:00,bitcoin,0x2fac021875daa4229d6e32e9a76f6cf0,0x5860ae442ba1734ea2152a48df27c73d,27.25,7.5794,USDC,mint,confirmed,2024,1,6
0x05049e90fa4f5039a8cadc6acbb4b2cc,18279628,2024-01-06 02:20:00,polygon,0xab14ff0147e07c255f77f30a14fa4ffe,0x42058014ba333a403deee0b2e5d8b4bd,6.53,4.361,USDT,transfer,confirmed,2024,1,6
0xcf004fdc76fa1a4f25f62e0eb5261ca3,18398715,2024-01-06 02:40:00,bitcoin,0xa37b224953ee13a9e7f1c428577dbb5a,0x8271ebe3719920096e171eb057f38df0,1655.78,11.0634,USDC,transfer,confirmed,2024,1,6
0x0c74b7f78409a4022a2c4c5a5ca3ee19,18670309,2024-01-06 03:00:00,ethereum,0xceba70a099317d3a7a53943e5a1ee14b,0x80f977a8bdc0e884c2ffe5eee6052fe9,1743.09,2.4365,USDT,stake,confirmed,2024,1,6
0xd709f38ef758b5066ef31b18039b8ce5,18232297,2024-01-06 03:20:00,ethereum,0xed70740c50b1d5930cabb34ee105ce89,0x621c4b5daa1ad37a7c63a07c50c009ed,2.11,4.0508,USDT,burn,confirmed,2024,1,6
0x41f1f19176d383480afa65d325c06ed0,18583839,2024-01-06 03:40:00,solana,0x407cdff8a8abc093b64398c8db47ed58,0x02f3b5c7a0ba589590f72c93a811095b,321.24,24.3691,ETH,transfer,confirmed,2024,1,6
0x24b16fede9a67c9251d3e7c7161c83ac,18766821,2024-01-06 04:00:00,bitcoin,0x974d78e98b9a3e694af8501a480e308a,0xe4e56a6d1c3554690c9df3e0f6682eff,6.62,5.2985,USDT,transfer,confirmed,2024,1,6
0xffd52f3c7e12435a724a8f30fddadd9c,18535462,2024-01-06 04:20:00,bitcoin,0x0d78b4e3d94bcb4c9237b747d990bb8b,0x670548f36d5d97f96d6aa344bfed1e1a,416.96,2.4386,ETH,swap,confirmed,2024,1,6
0xad972f10e0800b49d76fed33a21f6698,18133375,2024-01-06 04:40:00,bitcoin,0x63a574030818f05d6b619ef253547580,0x362bf804f2d863b41c9db7ac977ea998,1286.1,9.0064,BTC,swap,confirmed,2024,1,6
0xf61d6947467ccd3aa5af24db320235dd,18937042,2024-01-06 05:00:00,ethereum,0x0a553fe70d8c9045ea2116fea7c9ae30,0x8ff321ae19667fdf5a270d61de3e8284,650.5,2.7404,MATIC,transfer,confirmed,2024,1,6
0x142949df56ea8ae0be8b5306971900a4,18574503,2024-01-06 05:20:00,polygon,0xa785f8fb510fa8935cb925c11519b338,0x95fed106b5dbb96d08961e7e1ce8189c,437.92,4.0334,ETH,stake,confirmed,2024,1,6
0xd34ab169b70c9dcd35e62896010cd9ff,18771605,2024-01-06 05:40:00,bitcoin,0x7ab26df3e44573b38bb0adc3ecdef4b3,0x183326747f177d5985a004afd7552c08,84.32,2.165,ETH,swap,confirmed,2024,1,6
0x8bf1211fd4b7b94528899de0a43b9fb3,18659270,2024-01-06 06:00:00,ethereum,0x6a4f60ff5de9fb82d5a18db9e49eab39,0x74f91f6fc3421bb1c3edce0176956bf4,31.04,22.639,ETH,transfer,confirmed,2024,1,6
0xa02ffd91ece5e7efeb46db8f10a74059,18502421,2024-01-06 06:20:00,polygon,0x2623a6c971bdf2b1e798b0aad971ed76,0xcf1ff989de77c963d8ecc1716c357b22,919.84,2.5254,USDC,swap,confirmed,2024,1,6
0xbca82e41ee7b0833588399b1fcd177c7,18181035,2024-01-06 06:40:00,bitcoin,0x82a0c64062411b4c029563f9f49bbf20,0x3f9aa03dab5591c8ded5b7fee14a9c6f,247.86,4.9458,USDT,transfer,confirmed,2024,1,6
0x00ec53c4682d36f5c4359f4ae7bd7ba1,18066584,2024-01-06 07:00:00,bitcoin,0x8e796056366d0970b6672a47482948b3,0x11af88e28351f91c6c2eff903bea6bda,5396.9,3.2341,USDT,transfer,confirmed,2024,1,6
0x4f6ffe13a5d75b2d6a3923922b3922e5,18346867,2024-01-06 07:20:00,solana,0x198e0fd8f9f926dbf9b839f60e760174,0xe353bd0e6e877a4e76c6489f0902b949,1614.87,8.1015,ETH,stake,confirmed,2024,1,6
0xbeed13602b9b0e6ecb5b568ff5058f07,18521659,2024-01-06 07:40:00,ethereum,0xe78fbb03009e14d7f727f639b8359c3c,0x07dc8fb64e6b30879591ead540311c0c,30604.09,4.7226,ETH,transfer,failed,2024,1,6
0x0584ce565c824b7b7f50282d9a19945b,18995186,2024-01-06 08:00:00,ethereum,0xa3f7c07b9c61617d70d7dd2b8d9959fc,0x6d7826bc4047215c93a79328e9405eb3,222.82,7.1849,ETH,transfer,confirmed,2024,1,6
0xdc912a253d1e9ba40e2c597ed2376640,18850663,2024-01-06 08:20:00,polygon,0x276a5657c61b7fef10a83980497ec692,0xfffa4fac6116f20d8905ed8bb6aa7869,36.53,13.7522,BTC,transfer,confirmed,2024,1,6
0x39461a19e9eddfb385ea76b26521ea48,18173162,2024-01-06 08:40:00,ethereum,0x9bbeb0676910456e7794617b8df31ce7,0x4e47b78eb10721635b8d7ac3ad983cdd,1.94,7.8227,USDT,swap,confirmed,2024,1,6
0x8efb100a295c0c690931222ff4467bb8,18249834,2024-01-06 09:00:00,solana,0x3e372031b6c826c7d9c36ab5081d979f,0xe8118364a0fe91a4277a0006d551a7fc,724.15,2.864,MATIC,stake,confirmed,2024,1,6
0xd9fc5b73a8d78fad3d6dffe419384e70,18799180,2024-01-06 09:20:00,polygon,0x82bae3d2e3a49830d7264296bfd301cd,0xf8187ecc361b8a31bed7819848b8607e,125.81,1.9331,USDT,transfer,confirmed,2024,1,6
0xc86a7ee3d8ef0b551ed58e354a836f2b,18877665,2024-01-06 09:40:00,ethereum,0xbc40b25c4dcfbad21b4852a8e442f47d,0xe8b235527f47295df46e781301a8b2f1,535.24,15.0736,ETH,transfer,confirmed,2024,1,6
0xa01a0380ca3c61428c26a231f0e49a09,18226976,2024-01-06 10:00:00,solana,0x4ec5af103012e9466c389fa9db916c71,0xb0629c40ad796c53f1c914700ba34054,331.75,2.8089,MATIC,burn,confirmed,2024,1,6
0x5a4b25aaed25c2ee1b74de72dc03c14e,18711711,2024-01-06 10:20:00,polygon,0x3b62885a8329e926446da5fa0a759599,0x5c38476a6ecc93f8bb68bde4c4b59fc3,21.16,5.1354,BTC,stake,confirmed,2024,1,6
0xf73b76ce8949fe29bf2a537cfa420e8f,18721046,2024-01-06 10:40:00,bitcoin,0x65c63f647a399ae6bb2bf799b2ecf48b,0x49e2453a4d7f1a94e6d0edfccb0e2e66,27.46,10.0907,BTC,burn,confirmed,2024,1,6
0x70c639df5e30bdee440e4cdf599fec2b,18501947,2024-01-06 11:00:00,solana,0x7ecec77a23ac7ff2552b2fcf89f3efdc,0xef1e9bd607e0693fb4e3850d200a3650,288.81,1.9418,USDT,mint,confirmed,2024,1,6
0x28f0b864598a1291557bed248a998d4e,18940963,2024-01-06 11:20:00,ethereum,0x12c89376239501fb59282fb5edb68883,0x615d92d57a77bab3a9cc26cd857f163c,98.38,5.7915,USDT,stake,confirmed,2024,1,6
0x1543843a4723ed2ab08e18053ae6dc5b,18437187,2024-01-06 11:40:00,polygon,0x3f9c090ed0188686b38dc2f4be0dab64,0xa9d7d171e2c8c1fcec1b0e339537f788,227.48,0.7218,USDT,transfer,pending,2024,1,6
0xf8c1f23d6a8d8d7904fc0ea8e066b3bb,18243766,2024-01-06 12:00:00,polygon,0x429b7f96c59e29cb51166715a8ad5f57,0x4a6b5b9f87ca60bb152ac1f3580ac5d0,308.36,17.6216,USDT,swap,confirmed,2024,1,6
0xe46de7e1bcaaced9a54f1e9d0d2f800d,18533953,2024-01-06 12:20:00,polygon,0x6911a93dbfb1a647686c2ba2ca2c70e2,0x1adf154e3b52f29f974e32d78809ced3,2272.17,7.5114,ETH,stake,confirmed,2024,1,6
0xb7b16ecf8ca53723593894116071700c,18085392,2024-01-06 12:40:00,bitcoin,0x9d5b4c43ed6b1f04f43602ae26def12e,0x5cc2e6e2c15584aaa276c7d3f914781b,121.29,4.872,USDT,transfer,confirmed,2024,1,6
0x352fe25daf686bdb4edca223c921acea,18992386,2024-01-06 13:00:00,bitcoin,0xdf90ca6680bc1fee5f597e68e2bdf8f1,0x338029789feb38559574d53e2ebf0677,12.16,2.6823,USDC,transfer,confirmed,2024,1,6
0x18d8042386b79e2c279fd162df0205c8,18437508,2024-01-06 13:20:00,ethereum,0x7abc639eac9341d874a38cfaa31fdd5d,0x508bda5f113244a58f1ce4ebce927e2d,21.95,8.0018,ETH,swap,confirmed,2024,1,6
0x816b112c6105b3ebd537828a39af4818,18835908,2024-01-06 13:40:00,polygon,0x9655f83cc2e491a9ec86408f0b29707f,0x9127b9b843f0223c61cc2a0b3cc89c06,25.38,0.7472,USDT,transfer,confirmed,2024,1,6
0x69cb3ea317a32c4e6143e665fdb20b14,18337773,2024-01-06 14:00:00,ethereum,0x3d2bdd7127d5b13d05db0eb63c54153c,0x0b3ef3e853df2b5f4e91a665dec3aa93,14.44,9.5277,USDT,swap,confirmed,2024,1,6
0xbbf94b34eb32268ada57a3be5062fe7d,18653331,2024-01-06 14:20:00,bitcoin,0x66a7b361e0dfccab8c8146a49781a7a1,0x7c00a63dbf451c5661398ed094468e36,209.25,3.325,ETH,transfer,confirmed,2024,1,6
0x4f4adcbf8c6f66dcfc8a3282ac2bf10a,18632899,2024-01-06 14:40:00,bitcoin,0x6e534aee15dd957db5509154f74fbb62,0xf1b418fc1c580fa5fd44bb11a4ed29a5,57.98,0.8976,ETH,transfer,confirmed,2024,1,6
0xbbcbff5c1f1ded46c25d28119a85c6c2,18477132,2024-01-06 15:00:00,solana,0x7afaca50ca74f431d757c79b90873448,0x1d8018149a9e603dc9784462d87a3973,95.07,3.1177,MATIC,swap,confirmed,2024,1,6
0x8cb22bdd0b7ba1ab13d742e22eed8da2,18842668,2024-01-06 15:20:00,ethereum,0x5a44fe3651bec157f3cf646e9a71b78f,0xdb7ef65d172eab9ea7f610b15e043e0e,124.5,2.8619,ETH,swap,confirmed,2024,1,6
0xf4f6dce2f3a0f9dada0c2b5b66452017,18963383,2024-01-06 15:40:00,solana,0xb1826747cd38457c483eaa7f144e766e,0x811243af76a9cf5b3aeb4eec87e20492,665.58,12.7501,ETH,transfer,confirmed,2024,1,6
0x0d0fd7c6e093f7b804fa0150b875b868,18643467,2024-01-06 16:00:00,ethereum,0x468df68dcecda0299e6da726968a3dba,0xfb1eb265582bb9130fc0a57327f1d6ad,34.95,1.383,ETH,swap,confirmed,2024,1,6
0xa96b65a721e561e1e3de768ac819ffbb,18806375,2024-01-06 16:20:00,polygon,0x7a9e23e20d7b107df43362f5fdad6574,0xc7810b357384cf5c34037e22f4811b7c,206.28,9.7674,ETH,transfer,confirmed,2024,1,6
0x1068c6e4c8051cfd4e9ea8072e3189e2,18450863,2024-01-06 16:40:00,ethereum,0x3c34433f7618b5e90d81919c96c03cff,0x8f6c8d2a69efc09c8a3acbde70efdbbf,112.39,5.5411,USDT,transfer,confirmed,2024,1,6
0x17d63b1625c816c22647a73e1482372b,18000989,2024-01-06 17:00:00,solana,0xd2c3d7d9cf93bc76809e42c8af6d7a67,0xa0f2134c15080c2356b0c4d2b4802328,1255.48,0.3262,MATIC,transfer,confirmed,2024,1,6
0xb9228e0962a78b84f3d5d92f4faa000b,18089612,2024-01-06 17:20:00,polygon,0xce9c629623d9c2ef3e724b7b656a7a76,0xcaa1757474d117251888f47066dc3d28,1.11,1.2397,ETH,stake,confirmed,2024,1,6
0x0deb1c54814305ca9ad266f53bc82511,18367078,2024-01-06 17:40:00,solana,0x7e49671bbdf7196c59db8f1b8c973e4b,0x031649b8c084b1dbb37cb2c30fe30553,594.3,1.2968,USDC,burn,confirmed,2024,1,6
0x66808e327dc79d135ba18e051673d906,18681345,2024-01-06 18:00:00,ethereum,0x44e4771dc964fe9cbee316c7a3b2f196,0x52b39c3ad6cfb4dc378e308a77721f85,362.17,8.5371,BTC,transfer,confirmed,2024,1,6
0x42e7aaa88b48137a16a1acd04ed91125,18373184,2024-01-06 18:20:00,ethereum,0xdc6dd08dd9a835dab3f17eaa7f413d2e,0xf28d8674c8aa8e1ed33b353881daa283,374.72,5.2759,ETH,mint,confirmed,2024,1,6
0x8fe0093bb30d6f8c31474bd0764e6ac0,18426885,2024-01-06 18:40:00,bitcoin,0x45ff989eb2826b41ffe5b67539610d3d,0xa0afd6926c1ff68e9938514a3e2b177b,552.43,1.2693,ETH,swap,confirmed,2024,1,6
0x41ae36ecb9b3eee609d05b90c14222fb,18502051,2024-01-06 19:00:00,ethereum,0x462448dda93ff83b4c535d312baf33d7,0x4fd74d73a5de3c3f1fa1a86330ccbc25,4254.5,3.2125,USDT,transfer,confirmed,2024,1,6
0xd1f255a373a3cef72e03aa9d980c7eca,18142596,2024-01-06 19:20:00,ethereum,0x121f7c48298a4b87337defef069924d5,0xbcc5ead125e2a4354b73a8f2836984c8,2762.8,2.9788,ETH,transfer,confirmed,2024,1,6
0x7eacb532570ff6858afd2723755ff790,18947511,2024-01-06 19:40:00,polygon,0xedfafc948d914f469a5306dc1a4492ea,0x865844649c1b8699bedbdb5e537bec98,1178.83,1.5844,ETH,transfer,pending,2024,1,6
0xb6f0479ae87d244975439c6124592772,18594425,2024-01-06 20:00:00,polygon,0x5793700343a62eb759b41f2003632cfd,0x9db66c78dd0a5abeb04990b88af60b31,93.12,1.4598,ETH,stake,confirmed,2024,1,6
0xe0c641195b27425bb056ac56f8953d24,18581908,2024-01-06 20:20:00,ethereum,0xeee0aab16da98010e9ab145300fd0650,0xd4cd917fce40b8735872d7ead611e67e,394.43,1.7511,MATIC,mint,confirmed,2024,1,6
0xf85454e8279be180185cac7d243c5eb3,18076208,2024-01-06 20:40:00,bitcoin,0x6423c2b12ffefa3268a6ea0959d1e46e,0x429fed7d5d3c50c3023c9b348bff1031,943.88,3.1377,ETH,swap,confirmed,2024,1,6
0xfaa9afea49ef2ff029a833cccc778fd0,18973130,2024-01-06 21:00:00,polygon,0xac8bd8e5b84c18be6dec7ed7d2b8af3b,0x9c70210746f47e02c79b9975d452bc59,1772.6,6.3856,BTC,burn,confirmed,2024,1,6
0x3c7781a36bcd6cf08c11a970fbe0e2a6,18608232,2024-01-06 21:20:00,bitcoin,0x6ec4fcf329f1071fb16b48feb03da0e8,0x88f350a60198bddc45af39f0645d9f21,705.76,9.1859,BTC,transfer,confirmed,2024,1,6
0x25b2822c2f5a3230abfadd476e8b04c9,18030260,2024-01-06 21:40:00,bitcoin,0x0a87b89484bc3a8fe47faeac616a6522,0xe92d0514fffc914b7f1161250a7f03f8,4.56,3.2436,BTC,transfer,confirmed,2024,1,6
0x6ecbdd6ec859d284dc13885a37ce8d81,18052102,2024-01-06 22:00:00,polygon,0x39c08709b132f1bd71746399ba26bd82,0x989ba1783be923e7ad9bc90e52ecbbcf,9.69,6.5067,MATIC,burn,confirmed,2024,1,6
0x18997733ec258a9fcaf239cc55d53363,18134584,2024-01-06 22:20:00,ethereum,0xf7dc4be90d41709f7532e72c7add4a5a,0x676487ba4b7841a2521566cd1b6f5991,45.92,2.5997,USDT,swap,confirmed,2024,1,6
0x8d7d8ee069cb0cbbf816bbb65d56947e,18925908,2024-01-06 22:40:00,bitcoin,0x286ba612fb135f649f0799eec367baa7,0x672c52737a34664e883db019c514db5a,707.28,2.4873,BTC,transfer,confirmed,2024,1,6
0x75fc093c0ee742f6dddaa13fff98f104,18554459,2024-01-06 23:00:00,bitcoin,0xe6eff24a51ff842e489234ef8e73ecca,0x51e847f84241ace98ffe6b16e83a30ce,477.8,3.9283,USDT,stake,confirmed,2024,1,6
0xf74909ace68e51891440e4da0b65a70c,18106971,2024-01-06 23:20:00,polygon,0xec597c2b244b1883b3a45e6946accdf4,0xb5dbedee126b007d4bb858c94afa0b17,1276.61,7.6875,ETH,transfer,confirmed,2024,1,6
0x66368270ffd51418ec58bd793f2d9b1b,18076027,2024-01-06 23:40:00,bitcoin,0x7395a40c2362452913eaa4229613870f,0x9c3a1ecdeeb008ebd5df9d1d71d27759,372.44,4.1634,MATIC,stake,confirmed,2024,1,6
0x248e844336797ec98478f85e7626de4a,18933011,2024-01-07 00:00:00,solana,0x4ad46be569763c9f1720414e7814a9ed,0x2ab55e984e1b4b7ea4dfe7b598a49e27,31.03,5.3815,BTC,transfer,confirmed,2024,1,7
0x019d385eb67632a7e958e23f24bd07d7,18877094,2024-01-07 00:20:00,ethereum,0xc9395d77dced2d02b85c5f63b54bb9a8,0x0c852db4fa04af7597657ec5ca11f895,185.13,1.2016,USDT,transfer,confirmed,2024,1,7
0xa49e9411d64ff53eccfdd09ad10a15b3,18657474,2024-01-07 00:40:00,solana,0x7697b10474c0f8200f63f7a94f443762,0xce4f95bc7ab40a743a38a827a3bd0dbb,479.48,3.8073,ETH,mint,confirmed,2024,1,7
0xddb30680a691d157187ee1cf9e896d03,18523303,2024-01-07 01:00:00,solana,0x4be93e1593242bd5cd9c92380954055e,0x908af81148ca437396707545774ba89c,993.52,5.528,BTC,transfer,confirmed,2024,1,7
0x2421fcb1263b9530df88f7f002e78ea5,18895356,2024-01-07 01:20:00,polygon,0x6e56af5e2c22a47bde0910fcb1fc3894,0xf0a1f339b8d7c0caaf9f05bcaf445df2,29.68,3.6172,MATIC,transfer,confirmed,2024,1,7
0xfccb60fb512d13df5083790d64c4d5dd,18924920,2024-01-07 01:40:00,solana,0x45328bd57a567b16f587825936e9a66b,0x2c37b31984da25d83509b76b409389ea,1877.16,29.1478,BTC,mint,confirmed,2024,1,7
0x1651cf0d2f737d7adeab84d339dbabd3,18249951,2024-01-07 02:00:00,solana,0xb95d9f00a15a80ffdf404b709b560817,0xa9f2585ee4ad489271ea85b0a5597054,13.2,2.09,USDC,swap,confirmed,2024,1,7
0xeed5af6add95a9a6f1252739b1ad8c24,18972609,2024-01-07 02:20:00,ethereum,0x6946d3c06352c1ee3834c08de0828db9,0x4bd72fc70683cb5128aca04d75e928fa,2.74,1.6469,ETH,swap,confirmed,2024,1,7
0xa8abb4bb284b5b27aa7cb790dc20f80b,18967945,2024-01-07 02:40:00,solana,0xf8966bcb690245f77d4099b149039143,0xcd5552335c77b6a98dfa02bd48aef65e,2998.76,1.8887,ETH,transfer,confirmed,2024,1,7
0x15d4e891d784977cacbfcbb00c48f133,18532047,2024-01-07 03:00:00,polygon,0xabf4b21b695d1c74010795a60827c9f9,0x89c3d182334cf50f22c815254b365715,26.56,0.5185,USDT,transfer,confirmed,2024,1,7
0xc203d8a151612acf12457e4d67635a95,18316779,2024-01-07 03:20:00,bitcoin,0x7693a918d5cf7e46e3a875b20763ee06,0xe0a30de2e991c0b061960bd8107238d4,255.42,2.848,ETH,transfer,confirmed,2024,1,7
0x13f3cf8c531952d72e5847c4183e6910,18484536,2024-01-07 03:40:00,solana,0xf322bd55c44f8ff7937b6dfe28791605,0xaecd461a32696ac5e707e09db6f36ee7,181.28,15.1203,MATIC,burn,confirmed,2024,1,7
0x550a141f12de6341fba65b0ad0433500,18738362,2024-01-07 04:00:00,ethereum,0x7d81ee826eee4b11e0c782db8fa0b985,0xb726f03f821d95776c7d20a4bced0d8f,272.31,2.5522,USDC,swap,confirmed,2024,1,7
0x67f7fb873eaf29526a11a9b7ac33bfac,18775007,2024-01-07 04:20:00,solana,0x60fd74be9f25ce3f63f5d1e395e2c38a,0xecf88bbf1c07c4603f5a1cbd30bd7362,2.29,12.1098,BTC,swap,confirmed,2024,1,7
0x1a5b1e4daae265b790965a275b53ae50,18380027,2024-01-07 04:40:00,solana,0x2fac021875daa4229d6e32e9a76f6cf0,0x51b063be7fd0380bb41c2c66f1ec5e77,158.26,3.4999,USDT,swap,confirmed,2024,1,7
0x9a96876e2f8f3dc4f3cf45f02c61c0c1,18770863,2024-01-07 05:00:00,solana,0xab14ff0147e07c255f77f30a14fa4ffe,0xe8a60d1ba8a8e045bc834248f64c319d,3224.61,7.3294,ETH,mint,failed,2024,1,7
0x9b70e8fe62e40c570a322f1b0b659098,18851748,2024-01-07 05:20:00,ethereum,0xa37b224953ee13a9e7f1c428577dbb5a,0xc08840ab5a93287611b116e9271bd4c5,89.83,14.2107,ETH,mint,confirmed,2024,1,7
0xd61e4bbd6393c9111e6526ea173a7c8b,18924831,2024-01-07 05:40:00,ethereum,0xceba70a099317d3a7a53943e5a1ee14b,0x8943bfce139854c7d9819d9c112d4d67,64.1,3.6748,ETH,transfer,confirmed,2024,1,7
0xf5f8590cd58a54e94377e6ae2eded4d9,18253451,2024-01-07 06:00:00,bitcoin,0xed70740c50b1d5930cabb34ee105ce89,0xb59ea3944c72fde0519d6a943b3d720f,1419.83,4.0901,USDC,transfer,confirmed,2024,1,7
0x941e1aaaba585b952b62c14a3a175a61,18151492,2024-01-07 06:20:00,solana,0x407cdff8a8abc093b64398c8db47ed58,0x8a5c3a15843c97fe7bfb6f1b63248b90,287.67,25.1269,USDT,stake,confirmed,2024,1,7
